order_id,order_date,customer_id,store_id,product_id,qty,unit_price
SO-000382,2025-10-06,197,2,9,5,57.98
SO-000382,2025-10-06,197,2,221,7,271.91
SO-000383,2026-02-13,36,3,233,6,142.14
SO-000383,2026-02-13,36,3,206,5,316.64
SO-000384,2025-10-18,25,1,494,3,296.29
SO-000384,2025-10-18,25,1,235,1,37.75
SO-000384,2025-10-18,25,1,280,7,39.08
SO-000384,2025-10-18,25,1,14,6,129.52
SO-000384,2025-10-18,25,1,40,7,312.55
SO-000385,2025-12-27,156,3,463,3,298.99
SO-000385,2025-12-27,156,3,72,1,45.53
SO-000385,2025-12-27,156,3,51,2,42.44
SO-000385,2025-12-27,156,3,368,5,113.81
SO-000385,2025-12-27,156,3,445,2,237.0
SO-000386,2025-10-18,6,8,291,7,34.75
SO-000386,2025-10-18,6,8,61,5,164.29
SO-000387,2025-09-17,49,4,270,4,67.81
SO-000387,2025-09-17,49,4,478,6,75.93
SO-000387,2025-09-17,49,4,342,2,48.61
SO-000387,2025-09-17,49,4,42,6,112.35
SO-000387,2025-09-17,49,4,104,2,296.95
SO-000388,2026-02-11,80,2,369,6,231.78
SO-000388,2026-02-11,80,2,272,1,152.11
SO-000388,2026-02-11,80,2,266,7,123.94
SO-000388,2026-02-11,80,2,418,1,150.43
SO-000388,2026-02-11,80,2,415,5,249.01
SO-000389,2025-08-26,131,7,417,6,54.14
SO-000389,2025-08-26,131,7,167,3,62.74
SO-000390,2025-10-04,139,6,230,6,300.69
SO-000390,2025-10-04,139,6,272,7,292.27
SO-000391,2025-11-13,73,3,177,1,267.29
SO-000391,2025-11-13,73,3,298,5,276.92
SO-000391,2025-11-13,73,3,110,4,46.0
SO-000391,2025-11-13,73,3,388,2,208.96
SO-000391,2025-11-13,73,3,194,4,135.91
SO-000392,2025-12-09,43,5,306,5,171.51
SO-000393,2026-01-20,47,3,321,3,257.38
SO-000393,2026-01-20,47,3,304,4,84.71
SO-000394,2025-10-02,107,2,124,5,56.45
SO-000394,2025-10-02,107,2,60,5,25.26
SO-000394,2025-10-02,107,2,21,7,149.22
SO-000394,2025-10-02,107,2,322,1,286.8
SO-000394,2025-10-02,107,2,230,1,89.1
SO-000395,2025-09-24,170,4,136,5,251.86
SO-000395,2025-09-24,170,4,389,3,302.24
SO-000395,2025-09-24,170,4,469,7,155.5
SO-000395,2025-09-24,170,4,188,4,119.46
SO-000395,2025-09-24,170,4,32,5,306.99
SO-000396,2025-10-13,21,8,243,4,233.29
SO-000396,2025-10-13,21,8,157,3,122.51
SO-000396,2025-10-13,21,8,490,3,253.6
SO-000396,2025-10-13,21,8,386,2,30.77
SO-000397,2025-08-26,134,2,352,1,80.16
SO-000397,2025-08-26,134,2,72,4,306.74
SO-000397,2025-08-26,134,2,421,1,312.99
SO-000397,2025-08-26,134,2,440,7,87.99
SO-000397,2025-08-26,134,2,321,2,64.57
SO-000398,2025-12-22,146,2,257,2,169.27
SO-000399,2026-01-14,92,6,244,7,43.2
SO-000399,2026-01-14,92,6,123,6,287.24
SO-000400,2025-12-14,179,6,14,5,252.79
SO-000400,2025-12-14,179,6,359,7,179.43
SO-000400,2025-12-14,179,6,65,7,312.72
SO-000401,2025-10-11,175,1,296,2,236.82
SO-000401,2025-10-11,175,1,430,2,186.99
SO-000402,2025-08-26,44,2,64,6,264.18
SO-000402,2025-08-26,44,2,238,2,150.31
SO-000402,2025-08-26,44,2,376,7,248.62
SO-000403,2025-09-02,41,2,357,6,22.27
SO-000403,2025-09-02,41,2,204,4,275.35
SO-000403,2025-09-02,41,2,162,7,41.71
SO-000404,2025-11-07,83,2,413,1,187.26
SO-000404,2025-11-07,83,2,444,2,288.46
SO-000405,2025-10-31,29,2,21,3,171.18
SO-000405,2025-10-31,29,2,413,4,152.84
SO-000405,2025-10-31,29,2,390,3,206.77
SO-000405,2025-10-31,29,2,164,7,188.41
SO-000405,2025-10-31,29,2,82,4,213.93
SO-000406,2025-11-30,60,2,3,6,316.83
SO-000406,2025-11-30,60,2,7,1,56.12
SO-000407,2026-01-03,77,2,326,4,36.16
SO-000407,2026-01-03,77,2,32,3,14.86
SO-000407,2026-01-03,77,2,332,6,260.2
SO-000407,2026-01-03,77,2,115,1,167.6
SO-000407,2026-01-03,77,2,8,1,297.81
SO-000408,2026-02-04,128,1,147,6,110.66
SO-000408,2026-02-04,128,1,276,7,98.65
SO-000409,2025-12-28,195,8,482,1,151.35
SO-000409,2025-12-28,195,8,25,3,304.6
SO-000409,2025-12-28,195,8,198,3,240.07
SO-000409,2025-12-28,195,8,59,1,50.87
SO-000409,2025-12-28,195,8,300,1,83.62
SO-000410,2025-10-03,35,3,95,2,137.84
SO-000410,2025-10-03,35,3,204,5,151.01
SO-000410,2025-10-03,35,3,421,4,69.37
SO-000411,2025-08-31,35,5,313,6,299.78
SO-000411,2025-08-31,35,5,486,1,243.81
SO-000411,2025-08-31,35,5,52,7,125.96
SO-000411,2025-08-31,35,5,216,3,192.11
SO-000411,2025-08-31,35,5,363,6,153.4
SO-000412,2025-12-13,111,7,1,2,291.03
SO-000413,2026-02-07,127,7,141,7,174.1
SO-000414,2025-11-27,153,5,186,3,73.45
SO-000414,2025-11-27,153,5,439,7,219.81
SO-000414,2025-11-27,153,5,86,7,204.68
SO-000414,2025-11-27,153,5,280,7,150.73
SO-000414,2025-11-27,153,5,14,3,144.76
SO-000415,2025-10-08,155,5,18,5,306.5
SO-000415,2025-10-08,155,5,1,1,214.99
SO-000415,2025-10-08,155,5,398,4,184.72
SO-000415,2025-10-08,155,5,216,3,110.09
SO-000415,2025-10-08,155,5,4,5,88.96
SO-000416,2026-02-06,124,4,284,6,119.66
SO-000416,2026-02-06,124,4,374,3,36.28
SO-000416,2026-02-06,124,4,297,3,273.42
SO-000417,2025-09-20,199,2,413,5,135.27
SO-000417,2025-09-20,199,2,374,1,274.46
SO-000417,2025-09-20,199,2,105,3,234.77
SO-000417,2025-09-20,199,2,47,2,108.46
SO-000418,2025-09-06,157,5,172,3,299.97
SO-000418,2025-09-06,157,5,168,6,121.89
SO-000418,2025-09-06,157,5,309,2,65.96
SO-000419,2025-11-16,141,8,277,7,95.16
SO-000419,2025-11-16,141,8,458,7,133.03
SO-000419,2025-11-16,141,8,29,6,202.51
SO-000419,2025-11-16,141,8,404,6,258.11
SO-000420,2026-01-23,120,6,112,5,232.25
SO-000421,2026-02-15,68,6,184,6,65.29
SO-000421,2026-02-15,68,6,27,7,98.29
SO-000421,2026-02-15,68,6,317,7,14.7
SO-000421,2026-02-15,68,6,363,4,207.27
SO-000421,2026-02-15,68,6,383,1,143.64
SO-000422,2026-02-13,135,4,12,1,169.23
SO-000422,2026-02-13,135,4,457,6,170.17
SO-000423,2025-12-14,200,8,272,5,32.49
SO-000423,2025-12-14,200,8,357,7,295.23
SO-000423,2025-12-14,200,8,334,6,147.04
SO-000423,2025-12-14,200,8,39,5,170.27
SO-000423,2025-12-14,200,8,378,1,74.31
SO-000424,2025-09-16,122,2,267,6,125.39
SO-000424,2025-09-16,122,2,460,5,144.07
SO-000424,2025-09-16,122,2,147,3,12.54
SO-000424,2025-09-16,122,2,222,7,229.96
SO-000425,2025-12-25,80,5,159,4,319.57
SO-000425,2025-12-25,80,5,370,5,38.5
SO-000426,2025-10-10,90,7,44,4,126.38
SO-000426,2025-10-10,90,7,137,2,101.33
SO-000426,2025-10-10,90,7,96,3,316.6
SO-000427,2025-12-06,21,3,369,3,248.14
SO-000427,2025-12-06,21,3,325,3,211.27
SO-000427,2025-12-06,21,3,181,3,22.18
SO-000428,2025-11-14,131,3,241,2,8.14
SO-000428,2025-11-14,131,3,209,7,305.14
SO-000428,2025-11-14,131,3,414,6,162.51
SO-000429,2025-10-13,142,7,336,1,271.81
SO-000429,2025-10-13,142,7,369,1,285.25
SO-000429,2025-10-13,142,7,239,6,298.65
SO-000429,2025-10-13,142,7,392,3,139.81
SO-000429,2025-10-13,142,7,52,1,286.41
SO-000430,2025-12-11,75,1,246,4,181.02
SO-000430,2025-12-11,75,1,65,1,68.32
SO-000430,2025-12-11,75,1,16,3,98.61
SO-000430,2025-12-11,75,1,402,3,251.39
SO-000431,2025-10-27,20,3,70,1,215.9
SO-000432,2025-09-12,81,2,457,2,86.87
SO-000433,2025-09-03,73,1,140,5,292.25
SO-000433,2025-09-03,73,1,317,3,75.14
SO-000433,2025-09-03,73,1,80,1,230.81
SO-000433,2025-09-03,73,1,150,6,232.17
SO-000434,2025-10-20,24,3,184,2,271.04
SO-000434,2025-10-20,24,3,122,5,112.17
SO-000434,2025-10-20,24,3,465,5,316.06
SO-000434,2025-10-20,24,3,298,5,16.04
SO-000434,2025-10-20,24,3,135,2,202.73
SO-000435,2025-08-29,181,2,196,1,155.3
SO-000435,2025-08-29,181,2,429,6,229.19
SO-000435,2025-08-29,181,2,470,4,293.96
SO-000435,2025-08-29,181,2,187,3,14.99
SO-000435,2025-08-29,181,2,178,5,212.82
SO-000436,2025-12-03,172,2,10,4,310.99
SO-000436,2025-12-03,172,2,372,7,286.51
SO-000436,2025-12-03,172,2,350,6,168.79
SO-000437,2026-01-17,70,5,151,2,66.84
SO-000438,2025-09-26,191,3,445,7,291.04
SO-000438,2025-09-26,191,3,412,1,191.65
SO-000438,2025-09-26,191,3,89,5,205.64
SO-000439,2025-09-16,97,1,439,2,208.13
SO-000439,2025-09-16,97,1,243,1,54.8
SO-000439,2025-09-16,97,1,327,1,176.86
SO-000440,2025-09-18,35,3,62,7,186.25
SO-000441,2025-11-28,77,7,257,5,265.3
SO-000441,2025-11-28,77,7,413,7,292.41
SO-000442,2025-09-15,140,3,280,5,153.91
SO-000442,2025-09-15,140,3,90,3,289.35
SO-000443,2025-11-01,173,5,123,6,57.1
SO-000443,2025-11-01,173,5,199,7,245.45
SO-000443,2025-11-01,173,5,147,3,195.03
SO-000444,2026-01-07,52,2,365,3,37.65
SO-000444,2026-01-07,52,2,373,6,115.39
SO-000444,2026-01-07,52,2,86,5,106.98
SO-000445,2025-11-27,151,5,398,6,173.89
SO-000445,2025-11-27,151,5,249,3,90.28
SO-000445,2025-11-27,151,5,407,2,274.83
SO-000445,2025-11-27,151,5,345,6,227.11
SO-000446,2025-08-20,160,3,233,3,255.94
SO-000447,2025-10-29,103,4,369,2,114.17
SO-000447,2025-10-29,103,4,284,1,163.65
SO-000447,2025-10-29,103,4,354,6,311.54
SO-000447,2025-10-29,103,4,316,1,25.0
SO-000447,2025-10-29,103,4,428,2,124.33
SO-000448,2025-09-26,33,5,95,6,199.91
SO-000448,2025-09-26,33,5,340,3,290.46
SO-000449,2025-08-23,160,7,103,5,147.87
SO-000450,2025-12-15,165,5,12,2,90.5
SO-000450,2025-12-15,165,5,71,2,294.88
SO-000451,2025-12-18,106,8,373,1,103.58
SO-000451,2025-12-18,106,8,350,7,235.34
SO-000451,2025-12-18,106,8,126,5,38.55
SO-000452,2026-02-12,98,6,444,5,21.51
SO-000452,2026-02-12,98,6,222,4,155.19
SO-000452,2026-02-12,98,6,25,3,104.62
SO-000453,2025-12-03,177,5,260,5,212.93
SO-000453,2025-12-03,177,5,53,1,134.43
SO-000453,2025-12-03,177,5,138,7,179.5
SO-000454,2025-12-29,111,2,270,3,60.24
SO-000455,2026-01-28,104,1,336,4,203.18
SO-000455,2026-01-28,104,1,241,2,111.55
SO-000455,2026-01-28,104,1,188,3,220.86
SO-000455,2026-01-28,104,1,327,4,15.23
SO-000455,2026-01-28,104,1,292,1,271.44
SO-000456,2025-08-29,117,5,273,3,14.59
SO-000456,2025-08-29,117,5,24,7,196.37
SO-000456,2025-08-29,117,5,33,1,258.64
SO-000457,2026-02-11,152,1,143,4,252.7
SO-000457,2026-02-11,152,1,120,5,233.96
SO-000457,2026-02-11,152,1,305,4,152.78
SO-000458,2025-11-04,67,8,286,7,82.45
SO-000458,2025-11-04,67,8,300,4,230.85
SO-000458,2025-11-04,67,8,97,4,84.66
SO-000459,2025-10-31,97,4,297,2,228.56
SO-000459,2025-10-31,97,4,329,5,17.51
SO-000459,2025-10-31,97,4,145,2,35.3
SO-000459,2025-10-31,97,4,96,6,14.64
SO-000459,2025-10-31,97,4,307,4,27.62
SO-000460,2025-10-30,53,4,289,4,86.95
SO-000460,2025-10-30,53,4,73,2,283.18
SO-000460,2025-10-30,53,4,208,1,139.62
SO-000460,2025-10-30,53,4,229,2,318.32
SO-000460,2025-10-30,53,4,495,5,236.21
SO-000461,2026-01-18,94,4,219,6,103.09
SO-000461,2026-01-18,94,4,471,4,232.7
SO-000461,2026-01-18,94,4,396,6,274.03
SO-000462,2025-10-11,120,8,290,3,271.3
SO-000462,2025-10-11,120,8,238,7,274.32
SO-000462,2025-10-11,120,8,293,4,46.94
SO-000462,2025-10-11,120,8,364,7,230.22
SO-000463,2025-10-09,178,1,205,7,174.62
SO-000464,2025-09-17,177,2,155,2,246.08
SO-000465,2026-01-29,194,5,77,6,121.57
SO-000466,2025-12-25,194,7,342,7,302.25
SO-000467,2025-11-18,104,5,433,4,251.01
SO-000467,2025-11-18,104,5,299,4,98.11
SO-000467,2025-11-18,104,5,104,5,154.06
SO-000467,2025-11-18,104,5,352,3,16.84
SO-000467,2025-11-18,104,5,65,5,303.72
SO-000468,2025-12-22,103,4,157,2,70.49
SO-000468,2025-12-22,103,4,1,5,223.17
SO-000468,2025-12-22,103,4,359,7,19.35
SO-000469,2026-01-31,121,3,155,6,222.65
SO-000470,2025-09-13,87,6,273,1,158.06
SO-000470,2025-09-13,87,6,303,7,170.43
SO-000471,2025-10-05,87,4,319,7,184.05
SO-000471,2025-10-05,87,4,113,2,164.43
SO-000472,2026-01-18,76,3,74,4,306.44
SO-000472,2026-01-18,76,3,139,6,245.82
SO-000472,2026-01-18,76,3,370,6,142.15
SO-000472,2026-01-18,76,3,382,1,244.21
SO-000473,2025-10-27,149,5,439,2,301.17
SO-000473,2025-10-27,149,5,31,6,122.67
SO-000473,2025-10-27,149,5,489,6,271.46
SO-000473,2025-10-27,149,5,205,4,95.83
SO-000473,2025-10-27,149,5,424,1,250.41
SO-000474,2025-09-05,100,4,46,5,86.79
SO-000474,2025-09-05,100,4,108,5,256.91
SO-000475,2025-12-26,65,7,375,5,85.15
SO-000475,2025-12-26,65,7,390,6,221.19
SO-000475,2025-12-26,65,7,171,5,319.23
SO-000476,2025-09-13,198,7,394,5,164.18
SO-000477,2025-09-15,100,4,442,3,90.05
SO-000477,2025-09-15,100,4,189,1,274.09
SO-000477,2025-09-15,100,4,171,5,317.57
SO-000477,2025-09-15,100,4,289,2,37.43
SO-000477,2025-09-15,100,4,6,1,20.5
SO-000478,2025-11-18,193,2,424,4,11.03
SO-000479,2025-11-12,110,4,167,1,181.33
SO-000479,2025-11-12,110,4,302,7,111.79
SO-000480,2026-01-31,52,5,70,7,151.6
SO-000480,2026-01-31,52,5,351,6,177.46
SO-000480,2026-01-31,52,5,365,7,17.1
SO-000481,2025-12-05,128,3,270,6,304.53
SO-000482,2025-12-17,125,6,54,2,10.7
SO-000482,2025-12-17,125,6,402,2,123.96
SO-000482,2025-12-17,125,6,8,5,21.41
SO-000482,2025-12-17,125,6,306,1,82.97
SO-000483,2025-10-30,6,6,436,1,33.83
SO-000483,2025-10-30,6,6,225,2,39.97
SO-000484,2025-12-27,2,7,248,4,68.58
SO-000484,2025-12-27,2,7,276,6,137.51
SO-000484,2025-12-27,2,7,347,4,183.95
SO-000485,2025-11-30,28,3,249,2,37.56
SO-000486,2025-10-13,175,1,283,3,253.39
SO-000486,2025-10-13,175,1,235,3,288.11
SO-000486,2025-10-13,175,1,432,4,72.28
SO-000487,2025-09-14,82,1,196,6,11.61
SO-000488,2025-10-04,183,2,494,2,264.46
SO-000488,2025-10-04,183,2,457,7,44.43
SO-000488,2025-10-04,183,2,373,1,314.97
SO-000489,2025-11-07,16,5,442,1,289.4
SO-000489,2025-11-07,16,5,497,3,76.94
SO-000489,2025-11-07,16,5,415,5,258.58
SO-000489,2025-11-07,16,5,59,7,57.61
SO-000489,2025-11-07,16,5,328,6,77.97
SO-000490,2025-08-20,75,2,489,3,60.38
SO-000490,2025-08-20,75,2,391,2,156.86
SO-000490,2025-08-20,75,2,113,6,17.94
SO-000490,2025-08-20,75,2,115,3,262.68
SO-000491,2025-10-17,108,5,153,7,167.71
SO-000491,2025-10-17,108,5,460,1,98.38
SO-000492,2025-09-29,117,4,449,3,259.11
SO-000492,2025-09-29,117,4,383,3,17.51
SO-000492,2025-09-29,117,4,142,2,315.61
SO-000492,2025-09-29,117,4,382,5,132.83
SO-000493,2025-10-19,3,4,25,7,192.0
SO-000493,2025-10-19,3,4,394,6,210.31
SO-000493,2025-10-19,3,4,139,6,60.55
SO-000494,2026-01-27,79,5,413,6,303.04
SO-000494,2026-01-27,79,5,428,4,26.13
SO-000494,2026-01-27,79,5,30,6,69.58
SO-000495,2025-08-25,141,1,20,1,144.65
SO-000495,2025-08-25,141,1,213,7,126.11
SO-000495,2025-08-25,141,1,211,1,144.32
SO-000495,2025-08-25,141,1,55,4,55.51
SO-000496,2025-08-25,62,3,440,7,73.96
SO-000496,2025-08-25,62,3,368,7,23.3
SO-000496,2025-08-25,62,3,286,3,292.41
SO-000497,2025-11-18,134,1,228,4,64.08
SO-000497,2025-11-18,134,1,55,3,304.87
SO-000497,2025-11-18,134,1,163,2,206.41
SO-000498,2025-10-19,162,7,287,7,37.87
SO-000499,2025-08-26,199,3,138,7,133.56
SO-000499,2025-08-26,199,3,22,7,206.34
SO-000499,2025-08-26,199,3,343,6,248.48
SO-000499,2025-08-26,199,3,465,1,283.18
SO-000500,2025-12-21,183,3,121,7,126.98
SO-000500,2025-12-21,183,3,405,3,85.93
SO-000500,2025-12-21,183,3,233,4,217.81
SO-000500,2025-12-21,183,3,484,1,145.17
SO-000501,2025-12-06,184,1,280,2,122.08
SO-000501,2025-12-06,184,1,12,3,313.83
SO-000501,2025-12-06,184,1,73,3,232.83
SO-000501,2025-12-06,184,1,164,2,11.36
SO-000501,2025-12-06,184,1,413,6,225.57
SO-000502,2025-10-13,60,5,482,3,300.53
SO-000502,2025-10-13,60,5,59,7,47.62
SO-000502,2025-10-13,60,5,500,2,179.6
SO-000502,2025-10-13,60,5,33,2,89.87
SO-000503,2025-09-11,61,6,128,4,130.98
SO-000503,2025-09-11,61,6,375,7,69.93
SO-000504,2025-12-21,120,1,468,5,29.16
SO-000504,2025-12-21,120,1,211,5,157.78
SO-000504,2025-12-21,120,1,450,2,159.63
SO-000505,2025-12-03,56,2,30,3,241.71
SO-000505,2025-12-03,56,2,174,1,80.02
SO-000505,2025-12-03,56,2,242,3,155.57
SO-000505,2025-12-03,56,2,281,7,68.71
SO-000506,2025-11-14,113,5,392,4,309.04
SO-000506,2025-11-14,113,5,254,4,114.66
SO-000507,2025-12-03,35,4,301,6,290.98
SO-000507,2025-12-03,35,4,271,1,48.62
SO-000507,2025-12-03,35,4,104,7,112.59
SO-000508,2026-01-13,185,1,90,6,269.9
SO-000508,2026-01-13,185,1,156,3,240.28
SO-000508,2026-01-13,185,1,218,3,66.12
SO-000508,2026-01-13,185,1,254,1,63.25
SO-000509,2026-01-24,107,2,467,7,104.73
SO-000509,2026-01-24,107,2,361,1,117.55
SO-000509,2026-01-24,107,2,440,2,64.24
SO-000509,2026-01-24,107,2,86,1,263.16
SO-000510,2026-01-11,12,3,416,1,62.94
SO-000510,2026-01-11,12,3,236,5,214.87
SO-000511,2026-02-08,23,4,392,7,54.64
SO-000511,2026-02-08,23,4,337,2,301.09
SO-000512,2025-09-25,43,7,321,4,111.75
SO-000512,2025-09-25,43,7,236,3,192.37
SO-000512,2025-09-25,43,7,98,7,227.18
SO-000513,2025-09-01,177,3,3,2,297.36
SO-000513,2025-09-01,177,3,342,4,217.02
SO-000513,2025-09-01,177,3,37,1,304.55
SO-000513,2025-09-01,177,3,95,7,91.6
SO-000514,2025-10-25,8,3,288,6,180.53
SO-000515,2026-02-05,27,1,184,5,69.96
SO-000515,2026-02-05,27,1,402,4,10.85
SO-000516,2026-01-25,130,4,159,3,312.35
SO-000516,2026-01-25,130,4,316,7,263.35
SO-000516,2026-01-25,130,4,72,3,310.71
SO-000516,2026-01-25,130,4,371,3,158.52
SO-000517,2025-09-10,184,5,9,7,138.32
SO-000517,2025-09-10,184,5,429,7,206.25
SO-000517,2025-09-10,184,5,189,4,229.29
SO-000518,2025-10-14,10,2,336,3,144.33
SO-000518,2025-10-14,10,2,491,1,257.99
SO-000518,2025-10-14,10,2,213,5,143.21
SO-000518,2025-10-14,10,2,50,7,68.77
SO-000519,2025-09-17,85,6,122,5,170.08
SO-000519,2025-09-17,85,6,20,5,92.15
SO-000519,2025-09-17,85,6,47,7,269.17
SO-000520,2025-12-01,121,8,354,5,128.6
SO-000520,2025-12-01,121,8,409,6,78.27
SO-000520,2025-12-01,121,8,131,1,239.57
SO-000520,2025-12-01,121,8,246,3,102.31
SO-000521,2025-12-15,12,6,100,5,205.17
SO-000521,2025-12-15,12,6,499,6,173.6
SO-000521,2025-12-15,12,6,48,7,186.17
SO-000521,2025-12-15,12,6,117,1,174.49
SO-000522,2025-10-11,177,5,71,4,45.47
SO-000522,2025-10-11,177,5,317,3,47.36
SO-000522,2025-10-11,177,5,109,7,290.3
SO-000522,2025-10-11,177,5,397,3,154.99
SO-000523,2026-01-13,169,1,476,6,207.44
SO-000524,2025-12-10,114,7,427,1,262.8
SO-000524,2025-12-10,114,7,343,5,37.42
SO-000524,2025-12-10,114,7,20,7,218.9
SO-000524,2025-12-10,114,7,421,5,177.44
SO-000524,2025-12-10,114,7,238,1,166.98
SO-000525,2025-11-01,20,8,363,5,18.28
SO-000525,2025-11-01,20,8,81,7,255.28
SO-000525,2025-11-01,20,8,187,1,283.33
SO-000525,2025-11-01,20,8,487,7,73.22
SO-000525,2025-11-01,20,8,458,5,260.7
SO-000526,2025-09-12,196,5,157,3,64.43
SO-000526,2025-09-12,196,5,42,7,124.11
SO-000526,2025-09-12,196,5,318,5,12.84
SO-000527,2025-08-20,25,7,410,2,315.84
SO-000528,2025-11-21,198,3,267,4,250.67
SO-000528,2025-11-21,198,3,291,6,28.15
SO-000528,2025-11-21,198,3,332,1,215.44
SO-000529,2025-12-13,21,5,116,1,188.06
SO-000529,2025-12-13,21,5,403,1,222.31
SO-000529,2025-12-13,21,5,94,4,56.65
SO-000529,2025-12-13,21,5,236,6,241.03
SO-000530,2025-10-17,124,5,470,4,34.8
SO-000530,2025-10-17,124,5,196,7,73.92
SO-000530,2025-10-17,124,5,318,4,28.86
SO-000531,2025-11-17,122,6,267,7,194.68
SO-000531,2025-11-17,122,6,411,2,274.32
SO-000532,2026-01-07,160,1,323,3,57.92
SO-000532,2026-01-07,160,1,156,5,181.71
SO-000532,2026-01-07,160,1,281,5,30.11
SO-000533,2025-09-06,61,8,380,1,81.21
SO-000533,2025-09-06,61,8,369,3,154.26
SO-000533,2025-09-06,61,8,429,6,164.95
SO-000533,2025-09-06,61,8,100,2,139.8
SO-000534,2026-01-10,25,3,496,4,134.0
SO-000535,2026-01-11,172,5,161,6,117.04
SO-000535,2026-01-11,172,5,305,6,211.15
SO-000536,2025-10-18,34,8,284,4,258.97
SO-000536,2025-10-18,34,8,191,1,171.25
SO-000536,2025-10-18,34,8,438,4,227.48
SO-000537,2025-11-01,150,2,239,2,109.68
SO-000538,2025-09-18,164,4,449,4,49.15
SO-000538,2025-09-18,164,4,41,6,260.49
SO-000539,2026-02-02,105,4,32,4,157.42
SO-000539,2026-02-02,105,4,158,2,107.94
SO-000539,2026-02-02,105,4,196,3,272.15
SO-000539,2026-02-02,105,4,255,7,227.87
SO-000539,2026-02-02,105,4,125,4,239.67
SO-000540,2025-12-21,18,1,230,2,54.41
SO-000541,2026-01-31,53,5,243,6,63.0
SO-000542,2025-11-11,141,6,195,7,220.21
SO-000542,2025-11-11,141,6,448,4,125.28
SO-000542,2025-11-11,141,6,430,7,277.0
SO-000542,2025-11-11,141,6,77,5,23.5
SO-000543,2025-09-12,156,3,93,3,158.88
SO-000544,2025-12-13,132,3,489,6,183.78
SO-000544,2025-12-13,132,3,393,1,232.92
SO-000545,2025-08-28,186,5,380,5,312.09
SO-000545,2025-08-28,186,5,33,7,8.13
SO-000546,2025-12-09,59,2,198,6,177.36
SO-000546,2025-12-09,59,2,361,2,121.95
SO-000546,2025-12-09,59,2,290,5,316.71
SO-000546,2025-12-09,59,2,419,4,200.9
SO-000547,2026-01-05,146,5,154,5,38.99
SO-000548,2026-01-02,3,7,313,1,129.66
SO-000548,2026-01-02,3,7,66,4,308.16
SO-000548,2026-01-02,3,7,227,6,230.36
SO-000548,2026-01-02,3,7,284,6,300.08
SO-000548,2026-01-02,3,7,433,1,137.83
SO-000549,2025-08-22,124,6,234,2,261.04
SO-000549,2025-08-22,124,6,210,7,213.1
SO-000549,2025-08-22,124,6,424,4,177.62
SO-000549,2025-08-22,124,6,261,7,291.99
SO-000549,2025-08-22,124,6,299,7,29.96
SO-000550,2025-09-03,18,8,311,2,14.21
SO-000550,2025-09-03,18,8,254,7,206.92
SO-000551,2025-09-04,84,5,229,6,78.43
SO-000551,2025-09-04,84,5,71,2,311.06
SO-000552,2025-11-23,94,1,319,4,46.27
SO-000553,2025-12-14,141,4,395,4,86.09
SO-000554,2025-09-06,11,1,242,1,94.04
SO-000555,2025-11-25,165,2,119,2,169.33
SO-000555,2025-11-25,165,2,413,7,165.16
SO-000556,2025-11-19,148,6,204,1,185.22
SO-000557,2025-08-26,58,2,150,5,64.36
SO-000557,2025-08-26,58,2,312,7,25.22
SO-000558,2025-11-20,45,2,146,1,64.13
SO-000559,2025-12-16,180,7,372,4,294.93
SO-000559,2025-12-16,180,7,102,5,276.36
SO-000559,2025-12-16,180,7,1,5,139.39
SO-000559,2025-12-16,180,7,126,3,212.23
SO-000560,2025-09-06,159,2,202,6,110.97
SO-000560,2025-09-06,159,2,164,6,226.43
SO-000560,2025-09-06,159,2,118,2,39.97
SO-000561,2025-11-12,158,5,397,2,21.89
SO-000562,2025-08-28,87,3,285,3,92.23
SO-000563,2025-12-06,121,2,328,7,236.92
SO-000563,2025-12-06,121,2,378,7,206.94
SO-000563,2025-12-06,121,2,473,3,252.88
SO-000563,2025-12-06,121,2,384,2,158.59
SO-000563,2025-12-06,121,2,481,3,209.69
SO-000564,2026-02-11,104,7,256,4,263.4
SO-000564,2026-02-11,104,7,391,2,84.74
SO-000564,2026-02-11,104,7,311,5,24.71
SO-000564,2026-02-11,104,7,307,6,108.23
SO-000564,2026-02-11,104,7,6,2,81.12
SO-000565,2025-09-14,20,3,329,1,196.75
SO-000566,2025-11-13,153,1,493,4,266.69
SO-000566,2025-11-13,153,1,267,1,177.17
SO-000566,2025-11-13,153,1,26,1,131.03
SO-000566,2025-11-13,153,1,495,4,80.04
SO-000566,2025-11-13,153,1,403,1,298.85
SO-000567,2025-09-12,180,7,435,2,121.27
SO-000567,2025-09-12,180,7,465,6,195.18
SO-000567,2025-09-12,180,7,279,1,207.18
SO-000567,2025-09-12,180,7,174,5,120.14
SO-000568,2025-10-29,98,4,411,3,300.29
SO-000568,2025-10-29,98,4,295,3,233.93
SO-000568,2025-10-29,98,4,261,6,301.97
SO-000568,2025-10-29,98,4,447,1,177.28
SO-000569,2025-11-10,140,1,140,5,248.14
SO-000569,2025-11-10,140,1,7,7,263.72
SO-000569,2025-11-10,140,1,207,1,196.67
SO-000569,2025-11-10,140,1,120,6,233.57
SO-000569,2025-11-10,140,1,457,5,175.76
SO-000570,2025-12-02,125,3,312,6,270.62
SO-000570,2025-12-02,125,3,46,3,46.47
SO-000570,2025-12-02,125,3,87,7,35.5
SO-000570,2025-12-02,125,3,351,4,152.74
SO-000570,2025-12-02,125,3,322,3,230.94
